measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,530,Delaware,1,Male,22,All ages,854,Executions and police conflict,1,Number,1994,2.105504854,2.731205469,1.628421624
1,Deaths,530,Delaware,2,Female,22,All ages,854,Executions and police conflict,1,Number,1994,0.062498135,0.071136245,0.05638216
1,Deaths,530,Delaware,3,Both,22,All ages,854,Executions and police conflict,1,Number,1994,2.168002988,2.795521584,1.695083733
1,Deaths,530,Delaware,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1994,0.000643778,0.000835549,0.000503693
1,Deaths,530,Delaware,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1994,2.07E-05,2.35E-05,1.89E-05
1,Deaths,530,Delaware,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1994,0.000344759,0.000445294,0.000269587
1,Deaths,530,Delaware,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1994,0.603166728,0.782412001,0.466496071
1,Deaths,530,Delaware,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1994,0.01694003,0.019281378,0.015282304
1,Deaths,530,Delaware,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1994,0.301944953,0.389341545,0.236079923
1,Deaths,529,Connecticut,1,Male,22,All ages,854,Executions and police conflict,1,Number,1992,3.177080712,4.13218251,2.428324572
1,Deaths,529,Connecticut,2,Female,22,All ages,854,Executions and police conflict,1,Number,1992,0.340746026,0.359853917,0.321849232
1,Deaths,529,Connecticut,3,Both,22,All ages,854,Executions and police conflict,1,Number,1992,3.517826738,4.47055951,2.772377254
1,Deaths,529,Connecticut,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1992,0.000225886,0.000294572,0.000173771
1,Deaths,529,Connecticut,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1992,2.43E-05,2.54E-05,2.32E-05
1,Deaths,529,Connecticut,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1992,0.000125281,0.000159462,9.84E-05
1,Deaths,529,Connecticut,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1992,0.194172561,0.252545193,0.148411087
1,Deaths,529,Connecticut,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1992,0.019630182,0.020730977,0.018541549
1,Deaths,529,Connecticut,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1992,0.104323332,0.132577212,0.082216565
1,Deaths,546,Minnesota,1,Male,22,All ages,854,Executions and police conflict,1,Number,1991,4.173594496,5.435109886,3.212204363
1,Deaths,546,Minnesota,2,Female,22,All ages,854,Executions and police conflict,1,Number,1991,0.418833328,0.439002004,0.401553152
1,Deaths,546,Minnesota,3,Both,22,All ages,854,Executions and police conflict,1,Number,1991,4.592427823,5.852634118,3.632186791
1,Deaths,546,Minnesota,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1991,0.000237063,0.000307403,0.000182682
1,Deaths,546,Minnesota,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1991,2.47E-05,2.56E-05,2.39E-05
1,Deaths,546,Minnesota,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1991,0.000132877,0.00016911,0.000105363
1,Deaths,546,Minnesota,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1991,0.188530929,0.245516501,0.14510271
1,Deaths,546,Minnesota,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1991,0.018283888,0.019164338,0.017529534
1,Deaths,546,Minnesota,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1991,0.101952707,0.129929508,0.080635187
1,Deaths,546,Minnesota,1,Male,22,All ages,854,Executions and police conflict,1,Number,1994,4.69790938,5.952626487,3.618821728
1,Deaths,546,Minnesota,2,Female,22,All ages,854,Executions and police conflict,1,Number,1994,0.433758822,0.451733878,0.417173782
1,Deaths,546,Minnesota,3,Both,22,All ages,854,Executions and police conflict,1,Number,1994,5.131668202,6.394025325,4.04568511
1,Deaths,546,Minnesota,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1994,0.000259392,0.000332879,0.000199325
1,Deaths,546,Minnesota,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1994,2.38E-05,2.46E-05,2.31E-05
1,Deaths,546,Minnesota,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1994,0.000141294,0.000176494,0.000111148
1,Deaths,546,Minnesota,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1994,0.205552106,0.260450939,0.158337756
1,Deaths,546,Minnesota,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1994,0.018435948,0.019199938,0.017731038
1,Deaths,546,Minnesota,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1994,0.110636928,0.137852895,0.087223521
1,Deaths,532,Florida,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1990,846.9906186,883.8103866,810.2072027
1,Deaths,532,Florida,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1990,195.4604055,206.2813455,185.3816931
1,Deaths,532,Florida,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,1042.451024,1084.439957,1003.220437
1,Deaths,532,Florida,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.011510528,0.011998919,0.011017132
1,Deaths,532,Florida,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.003185751,0.003347745,0.00303535
1,Deaths,532,Florida,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.007725457,0.00801539,0.007447236
1,Deaths,532,Florida,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,1990,13.24013666,13.81570238,12.66513921
1,Deaths,532,Florida,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,1990,2.875396743,3.034582413,2.727129903
1,Deaths,532,Florida,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,7.900451296,8.218673942,7.603133406
1,Deaths,529,Connecticut,1,Male,22,All ages,854,Executions and police conflict,1,Number,1991,3.067241197,3.936749228,2.326927201
1,Deaths,529,Connecticut,2,Female,22,All ages,854,Executions and police conflict,1,Number,1991,0.337740794,0.356586994,0.32037764
1,Deaths,529,Connecticut,3,Both,22,All ages,854,Executions and police conflict,1,Number,1991,3.404981991,4.273645997,2.667959367
1,Deaths,529,Connecticut,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1991,0.000223426,0.000288161,0.000171277
1,Deaths,529,Connecticut,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1991,2.44E-05,2.55E-05,2.34E-05
1,Deaths,529,Connecticut,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1991,0.000123521,0.000155253,9.68E-05
1,Deaths,529,Connecticut,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1991,0.188060808,0.241372685,0.142670166
1,Deaths,529,Connecticut,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1991,0.019522443,0.02061181,0.0185188
1,Deaths,529,Connecticut,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1991,0.101308697,0.127154126,0.079380005
1,Deaths,537,Indiana,1,Male,22,All ages,854,Executions and police conflict,1,Number,1990,9.274398358,12.0036413,7.216091979
1,Deaths,537,Indiana,2,Female,22,All ages,854,Executions and police conflict,1,Number,1990,0.519596752,0.583300565,0.475326771
1,Deaths,537,Indiana,3,Both,22,All ages,854,Executions and police conflict,1,Number,1990,9.793995111,12.52712558,7.724438436
1,Deaths,537,Indiana,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1990,0.000375446,0.000483328,0.000292664
1,Deaths,537,Indiana,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1990,2.16E-05,2.42E-05,1.99E-05
1,Deaths,537,Indiana,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1990,0.000200757,0.000256715,0.000157946
1,Deaths,537,Indiana,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1990,0.337522781,0.436848003,0.262614926
1,Deaths,537,Indiana,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1990,0.017857225,0.020046563,0.016335778
1,Deaths,537,Indiana,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1990,0.173114853,0.221424605,0.136534173
1,Deaths,551,Nevada,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1993,78.69757146,84.04612743,73.42391641
1,Deaths,551,Nevada,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1993,21.03950582,22.60269915,19.36035828
1,Deaths,551,Nevada,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1993,99.73707728,105.8003685,93.99713997
1,Deaths,551,Nevada,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,1993,0.012973545,0.01373826,0.012280541
1,Deaths,551,Nevada,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,1993,0.00468225,0.004975066,0.004373712
1,Deaths,551,Nevada,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,1993,0.009445454,0.009931378,0.008952607
1,Deaths,551,Nevada,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,1993,10.90120833,11.64209171,10.17070024
1,Deaths,551,Nevada,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,1993,3.039341103,3.265158087,2.796773518
1,Deaths,551,Nevada,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1993,7.052768,7.481525159,6.646876356
1,Deaths,543,Maryland,1,Male,22,All ages,854,Executions and police conflict,1,Number,1990,12.17749532,15.31994904,9.494307556
1,Deaths,543,Maryland,2,Female,22,All ages,854,Executions and police conflict,1,Number,1990,0.649399289,0.788985872,0.529769558
1,Deaths,543,Maryland,3,Both,22,All ages,854,Executions and police conflict,1,Number,1990,12.82689461,15.99832191,10.16138525
1,Deaths,543,Maryland,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1990,0.000623211,0.000786989,0.00048724
1,Deaths,543,Maryland,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1990,3.54E-05,4.28E-05,2.90E-05
1,Deaths,543,Maryland,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1990,0.0003388,0.000422659,0.000268067
1,Deaths,543,Maryland,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1990,0.515265082,0.648231397,0.40173164
1,Deaths,543,Maryland,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1990,0.025936912,0.031511979,0.021158918
1,Deaths,543,Maryland,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1990,0.263542287,0.328702658,0.208776543
1,Deaths,562,Rhode Island,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1992,20.24876999,22.25485021,18.3126211
1,Deaths,562,Rhode Island,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1992,4.618401378,5.030003639,4.20691136
1,Deaths,562,Rhode Island,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1992,24.86717137,27.06476188,22.70092193
1,Deaths,562,Rhode Island,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,1992,0.004494786,0.004872594,0.004118804
1,Deaths,562,Rhode Island,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,1992,0.000931005,0.001005446,0.000860803
1,Deaths,562,Rhode Island,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,1992,0.002627183,0.002831064,0.002420155
1,Deaths,562,Rhode Island,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,1992,4.076129657,4.479958783,3.686377888
1,Deaths,562,Rhode Island,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,1992,0.861901511,0.938716102,0.785107868
1,Deaths,562,Rhode Island,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1992,2.408201893,2.621022305,2.198416633
1,Deaths,551,Nevada,1,Male,22,All ages,854,Executions and police conflict,1,Number,1993,7.898595406,10.21369024,6.032958434
1,Deaths,551,Nevada,2,Female,22,All ages,854,Executions and police conflict,1,Number,1993,0.214938958,0.262930413,0.175940376
1,Deaths,551,Nevada,3,Both,22,All ages,854,Executions and police conflict,1,Number,1993,8.113534364,10.43374849,6.241231534
1,Deaths,551,Nevada,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1993,0.001302141,0.001677298,0.000999102
1,Deaths,551,Nevada,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1993,4.78E-05,5.82E-05,3.96E-05
1,Deaths,551,Nevada,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1993,0.000768413,0.000989831,0.00059532
1,Deaths,551,Nevada,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1993,1.094115516,1.414803062,0.835686991
1,Deaths,551,Nevada,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1993,0.031049817,0.037982604,0.02541613
1,Deaths,551,Nevada,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1993,0.573737241,0.737807939,0.441339963
1,Deaths,571,West Virginia,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1992,61.90977172,66.34786598,57.94600704
1,Deaths,571,West Virginia,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1992,22.16349855,23.9180822,20.49639216
1,Deaths,571,West Virginia,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1992,84.07327027,89.37184537,79.43985841
1,Deaths,571,West Virginia,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,1992,0.00617348,0.006559062,0.005817818
1,Deaths,571,West Virginia,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,1992,0.002284471,0.002435629,0.002133346
1,Deaths,571,West Virginia,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,1992,0.004261319,0.00449247,0.004034644
1,Deaths,571,West Virginia,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,1992,7.107983608,7.617530008,6.652895929
1,Deaths,571,West Virginia,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,1992,2.35790799,2.544572871,2.180549552
1,Deaths,571,West Virginia,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1992,4.642485773,4.935070555,4.386630986
1,Deaths,567,Utah,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1990,17.76145797,19.36325908,16.06610678
1,Deaths,567,Utah,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1990,8.577057492,9.330384535,7.865058956
1,Deaths,567,Utah,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,26.33851546,28.37793395,24.164423
1,Deaths,567,Utah,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.003601301,0.003915507,0.003281604
1,Deaths,567,Utah,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.002007508,0.002164536,0.001847123
1,Deaths,567,Utah,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.002861515,0.003070091,0.002637485
1,Deaths,567,Utah,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,1990,2.031087757,2.214259579,1.83721814
1,Deaths,567,Utah,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,1990,0.970407166,1.055638489,0.889851744
1,Deaths,567,Utah,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,1.49791783,1.613903156,1.374273357
1,Deaths,528,Colorado,1,Male,22,All ages,854,Executions and police conflict,1,Number,1992,10.81356181,13.72161146,8.400280185
1,Deaths,528,Colorado,2,Female,22,All ages,854,Executions and police conflict,1,Number,1992,0.499777076,0.605680944,0.418595109
1,Deaths,528,Colorado,3,Both,22,All ages,854,Executions and police conflict,1,Number,1992,11.31333889,14.21566739,8.905961371
1,Deaths,528,Colorado,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1992,0.000942059,0.00118536,0.000734635
1,Deaths,528,Colorado,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1992,4.73E-05,5.70E-05,3.98E-05
1,Deaths,528,Colorado,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1992,0.000512978,0.000642808,0.000404296
1,Deaths,528,Colorado,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1992,0.620257249,0.787060649,0.481833347
1,Deaths,528,Colorado,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1992,0.028310389,0.034309423,0.023711752
1,Deaths,528,Colorado,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1992,0.322432339,0.405149261,0.253821616
1,Deaths,545,Michigan,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1990,629.4754719,656.0115151,601.7128354
1,Deaths,545,Michigan,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1990,123.8007801,131.0850917,117.6785634
1,Deaths,545,Michigan,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,753.276252,782.6701099,724.3293018
1,Deaths,545,Michigan,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.015633811,0.016271682,0.014943453
1,Deaths,545,Michigan,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.003284989,0.00345187,0.003132882
1,Deaths,545,Michigan,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.00966364,0.010032864,0.009287876
1,Deaths,545,Michigan,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,1990,13.64845823,14.22381993,13.0465012
1,Deaths,545,Michigan,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,1990,2.540734982,2.690229236,2.415090135
1,Deaths,545,Michigan,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,7.942015072,8.25192324,7.636818786
1,Deaths,102,United States of America,1,Male,22,All ages,854,Executions and police conflict,1,Number,1992,699.4312809,742.1593356,656.3971805
1,Deaths,102,United States of America,2,Female,22,All ages,854,Executions and police conflict,1,Number,1992,35.76818172,37.27045349,34.45166806
1,Deaths,102,United States of America,3,Both,22,All ages,854,Executions and police conflict,1,Number,1992,735.1994626,778.4343116,691.9346009
1,Deaths,102,United States of America,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1992,0.000624392,0.000662147,0.000585076
1,Deaths,102,United States of America,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1992,3.40E-05,3.55E-05,3.28E-05
1,Deaths,102,United States of America,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1992,0.000338666,0.000358546,0.000318402
1,Deaths,102,United States of America,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1992,0.552169637,0.58590152,0.518196144
1,Deaths,102,United States of America,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1992,0.026988868,0.028122407,0.025995493
1,Deaths,102,United States of America,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1992,0.283642833,0.300323007,0.26695108
1,Deaths,554,New Mexico,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1992,65.59227457,70.61636026,60.83952611
1,Deaths,554,New Mexico,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1992,18.05276843,19.41722781,16.62417602
1,Deaths,554,New Mexico,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1992,83.645043,89.1440715,78.42569791
1,Deaths,554,New Mexico,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,1992,0.010908533,0.011593332,0.010232097
1,Deaths,554,New Mexico,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,1992,0.003605866,0.003839886,0.003363854
1,Deaths,554,New Mexico,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,1992,0.007590814,0.008029531,0.007160007
1,Deaths,554,New Mexico,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,1992,8.352859677,8.992652747,7.747620093
1,Deaths,554,New Mexico,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,1992,2.228967967,2.397437211,2.052580243
1,Deaths,554,New Mexico,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1992,5.243600728,5.588327789,4.916406662
1,Deaths,527,California,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1990,2112.728796,2192.502769,2032.663147
1,Deaths,527,California,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1990,363.2503622,379.3352219,347.8907028
1,Deaths,527,California,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,2475.979159,2561.843206,2391.128445
1,Deaths,527,California,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.018732957,0.019410217,0.018053102
1,Deaths,527,California,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.003628007,0.003791455,0.00348516
1,Deaths,527,California,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.011629537,0.012041311,0.011244083
1,Deaths,527,California,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,1990,13.90984079,14.43505882,13.38270241
1,Deaths,527,California,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,1990,2.402807635,2.509204841,2.301207442
1,Deaths,527,California,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,8.169800942,8.453120038,7.889825469
1,Deaths,527,California,1,Male,22,All ages,854,Executions and police conflict,1,Number,1990,128.9268349,155.5373767,105.1933533
1,Deaths,527,California,2,Female,22,All ages,854,Executions and police conflict,1,Number,1990,4.946034776,5.96471893,4.183366676
1,Deaths,527,California,3,Both,22,All ages,854,Executions and police conflict,1,Number,1990,133.8728697,161.0903022,109.8956704
1,Deaths,527,California,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1990,0.001143177,0.001382949,0.00093132
1,Deaths,527,California,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1990,4.94E-05,5.94E-05,4.18E-05
1,Deaths,527,California,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1990,0.000628798,0.00075607,0.00051602
1,Deaths,527,California,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1990,0.848831971,1.024031173,0.692574834
1,Deaths,527,California,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1990,0.032716747,0.03945508,0.027671894
1,Deaths,527,California,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1990,0.441730171,0.531537472,0.362614422
1,Deaths,545,Michigan,1,Male,22,All ages,854,Executions and police conflict,1,Number,1990,20.82957467,26.41862058,16.113049
1,Deaths,545,Michigan,2,Female,22,All ages,854,Executions and police conflict,1,Number,1990,1.3560899,1.503268277,1.266133237
1,Deaths,545,Michigan,3,Both,22,All ages,854,Executions and police conflict,1,Number,1990,22.18566457,27.85362875,17.40740567
1,Deaths,545,Michigan,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1990,0.000517307,0.000657543,0.000400838
1,Deaths,545,Michigan,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1990,3.60E-05,3.98E-05,3.37E-05
1,Deaths,545,Michigan,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1990,0.000284611,0.000359068,0.000223967
1,Deaths,545,Michigan,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1990,0.451632498,0.57281571,0.349367507
1,Deaths,545,Michigan,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1990,0.027830722,0.03085123,0.025984562
1,Deaths,545,Michigan,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1990,0.233910046,0.293669074,0.183531444
1,Deaths,561,Pennsylvania,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1991,440.5461688,461.8629053,416.6402677
1,Deaths,561,Pennsylvania,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1991,92.83088952,98.29374925,87.81866201
1,Deaths,561,Pennsylvania,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1991,533.3770583,555.5578668,509.2216057
1,Deaths,561,Pennsylvania,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,1991,0.00726273,0.007598832,0.006875535
1,Deaths,561,Pennsylvania,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,1991,0.001523344,0.001610261,0.001444979
1,Deaths,561,Pennsylvania,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,1991,0.004386484,0.004572572,0.004189121
1,Deaths,561,Pennsylvania,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,1991,7.561998538,7.92790146,7.151652469
1,Deaths,561,Pennsylvania,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,1991,1.472287922,1.55892829,1.392794533
1,Deaths,561,Pennsylvania,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1991,4.396809151,4.579653126,4.19768751
1,Deaths,529,Connecticut,1,Male,22,All ages,854,Executions and police conflict,1,Number,1990,3.064689699,3.972463782,2.311385201
1,Deaths,529,Connecticut,2,Female,22,All ages,854,Executions and police conflict,1,Number,1990,0.339692518,0.357580861,0.322812054
1,Deaths,529,Connecticut,3,Both,22,All ages,854,Executions and police conflict,1,Number,1990,3.404382217,4.308635329,2.645343796
1,Deaths,529,Connecticut,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1990,0.000228047,0.000293841,0.000172641
1,Deaths,529,Connecticut,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1990,2.46E-05,2.56E-05,2.36E-05
1,Deaths,529,Connecticut,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1990,0.000124883,0.000157034,9.77E-05
1,Deaths,529,Connecticut,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1990,0.18880051,0.244724022,0.142393113
1,Deaths,529,Connecticut,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1990,0.01972198,0.020760548,0.018741929
1,Deaths,529,Connecticut,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1990,0.101755541,0.128783283,0.079068205
1,Deaths,550,Nebraska,1,Male,22,All ages,854,Executions and police conflict,1,Number,1990,2.428563626,3.098925236,1.874272981
1,Deaths,550,Nebraska,2,Female,22,All ages,854,Executions and police conflict,1,Number,1990,0.184557112,0.202862273,0.170977494
1,Deaths,550,Nebraska,3,Both,22,All ages,854,Executions and police conflict,1,Number,1990,2.613120738,3.281987026,2.0520299
1,Deaths,550,Nebraska,1,Male,22,All ages,854,Executions and police conflict,2,Percent,1990,0.000330303,0.000424907,0.00025647
1,Deaths,550,Nebraska,2,Female,22,All ages,854,Executions and police conflict,2,Percent,1990,2.60E-05,2.83E-05,2.43E-05
1,Deaths,550,Nebraska,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1990,0.000180857,0.000229055,0.000142988
1,Deaths,550,Nebraska,1,Male,22,All ages,854,Executions and police conflict,3,Rate,1990,0.308929411,0.394203856,0.238419962
1,Deaths,550,Nebraska,2,Female,22,All ages,854,Executions and police conflict,3,Rate,1990,0.022388967,0.0246096,0.020741598
1,Deaths,550,Nebraska,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1990,0.162260867,0.203793898,0.127420118
1,Deaths,565,Tennessee,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1990,326.5629736,343.081146,308.6369373
1,Deaths,565,Tennessee,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1990,72.90180889,77.48671488,68.21591983
1,Deaths,565,Tennessee,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1990,399.4647825,417.7451451,379.8227119
1,Deaths,565,Tennessee,1,Male,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.013410835,0.014085138,0.012750566
1,Deaths,565,Tennessee,2,Female,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.003340292,0.003525167,0.003145088
1,Deaths,565,Tennessee,3,Both,22,All ages,725,Physical violence by firearm,2,Percent,1990,0.00865119,0.009043855,0.00826293
1,Deaths,565,Tennessee,1,Male,22,All ages,725,Physical violence by firearm,3,Rate,1990,13.58976561,14.27716163,12.84378198
1,Deaths,565,Tennessee,2,Female,22,All ages,725,Physical violence by firearm,3,Rate,1990,2.827789533,3.005633531,2.646028501
1,Deaths,565,Tennessee,3,Both,22,All ages,725,Physical violence by firearm,3,Rate,1990,8.019680633,8.386678366,7.625345162
1,Deaths,563,South Carolina,1,Male,22,All ages,725,Physical violence by firearm,1,Number,1994,204.5625643,214.8495555,194.4190294
1,Deaths,563,South Carolina,2,Female,22,All ages,725,Physical violence by firearm,1,Number,1994,62.85607468,66.80687809,58.85206387
1,Deaths,563,South Carolina,3,Both,22,All ages,725,Physical violence by firearm,1,Number,1994,267.4186389,279.0637047,255.8423173
